item1,irregular shape,image/jpeg,irregularshape.jpg,2021,artwork;night;park,China,30.762653,120.750865,The irregular artwork is in the park
item2,lake surface,image/jpeg,lakesurface.jpg,2021,lake;park,China,30.762653,120.750865,A lake in the park
item3,ferris wheel,image/jpeg,ferriswheel.jpg,2021,ferris wheel;park,China,30.762653,120.750865,A ferris wheel in the park
item4,square,image/jpeg,square.jpg,2021,tree;park,China,30.762653,120.750865,A glowing tree in the park
item5,the Bund,image/jpeg,theBund.jpg,2021,building;shanghai; Oriental Pearl Tower,China,31.231706,121.472644,A modern city in China
